x,y,objectid_1,objectid,id,name,telephone,address,address2,city,state,zip,zipp4,county,fips,directions,emergtitle,emergtel,emergext,contdate,conthow,geodate,geohow,hsipthemes,naicscode,naicsdescr,geolinkid,st_vendor,st_version,geoprec,phoneloc,qc_qa,ucaoa_id,longitude,latitude
-81.9566898,27.9799625,3935,3125,10469735,CLARK AND DAUGHTRY WALK-IN CLINIC,863-284-6800,4710 SOUTH FLORIDA AVENUE, ,LAKELAND,FL,33813,2190,POLK,12105,"ON THE EAST SIDE OF S FLORIDA AVE, BETWEEN E ALAMO DR AND LAKE MIRIAM DR.", , , ,2008-03-12T00:00:00.000Z,PHONE,2008-03-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127639519,NAVTEQ,2006Q4,ONENTITY,YES,TGS, ,-81.95668970486531,27.979962562423168
-88.4341394,33.5110333,3936,3126,10421877,FAMILY MEDICAL CENTER,662-328-9623,1503 UNITED STATES HIGHWAY 45 NORTH, ,COLUMBUS,MS,39705, ,LOWNDES,28087,"SOUTHWEST SIDE OF US-45, .05 MI NW OF 14TH AVE N", , , ,2008-01-25T00:00:00.000Z,PHONE,2008-01-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",99701964,NAVTEQ,2006Q4,ONENTITY,YES,TGS,UC_2300,-88.43413932466945,33.511033286357986
-85.372281,36.7957235,3937,3127,11531200,B F TAYLOR MEDICAL CLINIC,270-864-2555,299 GLASGOW ROAD,SUITE A,BURKESVILLE,KY,42717,9696,CUMBERLAND,21057,"LOCATED ON THE SOUTHWEST SIDE OF GLASGOW ROAD, APPROX .1MI NORTHWEST OF SCHOOL STREET.", , , ,2009-05-04T00:00:00.000Z,PHONE,2009-05-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",107004113,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-85.37228105372702,36.79572344787971
-84.6164774,37.0833713,3938,3128,11531348,URGENT MEDICAL CARE,606-677-6787,754 SOUTH UNITED STATES HIGHWAY 27, ,SOMERSET,KY,42501, ,PULASKI,21199,LOCATED ON THE NORTHEAST CORNER OF ELROD AVE AND US-27, , , ,2009-05-12T00:00:00.000Z,PHONE,2009-05-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127061411,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-84.61647746835985,37.08337125448071
-84.7952722,37.6590291,3939,3129,11531183,BLUEGRASS IMMEDIATE CARE,859-236-6613,478 WHIRLAWAY DRIVE,SUITE 200,DANVILLE,KY,40422,9037,BOYLE,21021,"LOCATED ON THE NORTHWEST SIDE OF US-127-BYP, APPROX .3MI NORTHEAST OF MAN O WAR DRIVE.", , , ,2009-05-01T00:00:00.000Z,PHONE,2009-05-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",107111280,NAVTEQ,2008Q1,ONENTITY,NO,TGS, ,-84.79527217986657,37.659029133488616
-82.4609228,36.3006727,3940,3130,11513077,FIRST ASSIST URGENT CARE OF JONESBOROUGH,423-753-0721,395 FOREST CIRCLE,FOREST CENTRE,JONESBOROUGH,TN,37659, ,WASHINGTON,47179,ON THE SOUTHEAST CORNER OF TN-34 AND FOREST CIR, , , ,2009-02-10T00:00:00.000Z,PHONE,2009-02-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",98825444,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-82.46092287209223,36.30067265551952
-82.3139237,28.1432404,3941,3131,10844285,NIGHT OWL PEDIATRICS URGENT CARE,813-994-0044,10359 CROSS CREEK BOULEVARD,SUITE C AND D,TAMPA,FL,33647,2772,HILLSBOROUGH,12057,LOCATED ON THE S SIDE OF CROSS CREEK BLVD. ABOUT .2 MI NE OF W CORY LAKE BLVD., , , ,2009-01-15T00:00:00.000Z,PHONE,2009-01-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17146862,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-82.31392373649061,28.14324035965575
-80.1976047,25.7649741,3942,3132,10844283,MEDIGO URGENT CARE CENTER - 2ND AVENUE,305-859-8591,900 SOUTHWEST 2ND AVENUE, ,MIAMI,FL,33130,3519,MIAMI-DADE,12086,LOC ON THE SW CORNER OF SW 9TH ST AND SW 2ND AVE., , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",22534848,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-80.19760466172511,25.76497407079762
-80.3672777,25.7000243,3943,3133,10844284,MEDIGO EXPRESS - SUNSET,305-395-7799,10720 SOUTHWEST 72ND STREET, ,MIAMI,FL,33173,2702,MIAMI-DADE,12086,LOC ON THE S SIDE OF SW 72ND ST .1 MI W OF SW 107TH AVE., , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",22543654,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-80.3672776846168,25.70002437882289
-80.346771,25.8921427,3944,3134,10844657,MEDIGO EXPRESS - HIALEAH,786-879-8292,3141 WEST 76TH STREET, ,HIALEAH,FL,33018,3885,MIAMI-DADE,12086,LOC ON THE N SIDE OF W 76TH ST BETWEEN W 32ND AVE AND W 31ST AVE., , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",22500392,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-80.34677102316351,25.892142629179887
-84.3078911,33.8097629,3945,3135,10470307,TOCO HILLS URGENT CARE,404-325-2100,1276 MCCONNELL DRIVE,SUITE A,DECATUR,GA,30033,3526,DEKALB,13089,358 FT E OF CLAIRMONT RD ON THE N SIDE OF MCCONNELL DR, , , ,2008-03-12T00:00:00.000Z,PHONE,2008-03-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127171168,NAVTEQ,2006Q4,ONENTITY,YES,TGS, ,-84.30789116474483,33.80976297538189
-80.3598688,26.031124,3946,3136,10469730,AMERICAN WALK-IN URGENT CARE CENTER,954-434-1010,6870 DYKES ROAD, ,SOUTHWEST RANCHES,FL,33331,4663,BROWARD,12011,ON THE E SIDE OF DYKES RD BETWEEN SHERIDAN ST AND BELLA VISTA AVE, , , ,2008-03-10T00:00:00.000Z,PHONE,2008-03-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",122650415,NAVTEQ,2006Q4,ONENTITY,YES,TGS, ,-80.35986875214053,26.031123971494935
-76.7413097,37.2589209,3947,3137,10422894,RIVERSIDE WILLIAMSBURG MEDICAL ARTS URGENT CARE AND FAMILY PRACTICE,757-220-8300,5231 JOHN TYLER MEMORIAL HIGHWAY, ,WILLIAMSBURG,VA,23185, ,JAMES CITY,51095,LOC ON THE SE CORNER OF THE INT OF JOHN TYLER MEMORIAL HWY AND KINGS WAY., , , ,2008-01-25T00:00:00.000Z,PHONE,2008-01-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",123663206,NAVTEQ,2006Q4,ONENTITY,YES,TGS, ,-76.74130978571736,37.258920996207905
-84.6299814,39.0573803,3948,3138,10843951,CONCENTRA URGENT CARE - MINEOLA,859-647-6228,1825 AIRPORT EXCHANGE BOULEVARD,SUITE 100,ERLANGER,KY,41018,3900,BOONE,21015,"LOCATED ON THE SOUTH SIDE OF AIRPORT EXCHANGE BOULEVARD, BETWEEN MINEOLA PIKE AND POINT PLASANT ROAD.", , , ,2009-02-06T00:00:00.000Z,PHONE,2009-02-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",31993862,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-84.62998138423285,39.05738036491283
-85.7054341,34.9981561,3949,3139,10468050,PHYSICIANS CARE - SOUTH PITTSBURG,423-648-4460,625 EAST 12TH STREET, ,SOUTH PITTSBURG,TN,37380,1630,MARION,47115,LOC ON THE NORTHWEST CORNER OF THE INTERSECTION OF US-72 & E 12TH ST., , , ,2009-02-06T00:00:00.000Z,PHONE,2009-02-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",98787874,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-85.7054342132177,34.99815608163874
-81.4071586,31.1677686,3950,3140,10192723,SAINT SIMONS IMMEDIATE CARE CENTER,912-466-5900,5000 WELLNESS WAY, ,SAINT SIMONS ISLAND,GA,31522, ,GLYNN,13127,FROM THE INTERSECTION OF HAMILTON RD AND WELLNESS WAY HEAD SOUTHWEST APPROX .11 MILES. LOCATED ON THE NORTHWEST SIDE OF WELLNESS WAY., , , ,2008-01-23T00:00:00.000Z,PHONE,2008-01-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING", ,TGS,2008Q1,ONENTITY,YES,TGS, ,-81.4071585540234,31.167768651103245
-77.0936562,35.1054561,3951,3141,11527217,NEW BERN FAMILY PRACTICE AND URGENT CARE CENTER,252-638-2273,1040 MEDICAL PARK AVENUE, ,NEW BERN,NC,28562, ,CRAVEN,37049,LOCATED ON THE SOUTHEAST SIDEOF WELLON BLVD BETWEEN MEDICAL PARK AVE AND MCCARTHY BLVD, , , ,2009-04-16T00:00:00.000Z,PHONE,2009-04-16T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING", ,TGS,2008Q1,ONENTITY,YES,TGS, ,-77.0936561612022,35.10545600888861
-76.5331308,37.3688468,3952,3142,11513083,GLOUCESTER URGENT CARE,804-210-1005,5659 PARKWAY DRIVE, ,GLOUCESTER,VA,23061,3782,GLOUCESTER,51073,LOC ON THE S CORNER OF CANON WAY AND PARKWAY DR, , , ,2009-02-10T00:00:00.000Z,PHONE,2009-02-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING", ,TGS,2008Q1,ONENTITY,YES,TGS, ,-76.53313080284363,37.368846807135355
-77.6218892,38.7941963,3953,3143,11513107,GAINESVILLE URGENT MEDICAL CARE PRIMARY CARE,571-248-7453,7588 GARDNER PARK DRIVE, ,GAINESVILLE,VA,20155,3414,PRINCE WILLIAM,51153,LOCATED ON THE NORTHWEST CORNER OF LEE HWY AND GARDNER PARK DR., , , ,2009-02-11T00:00:00.000Z,PHONE,2009-02-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING", ,TGS,2008Q1,ONENTITY,YES,TGS, ,-77.62188923190189,38.79419631590815
-77.1702238,38.2602311,3954,3144,10844595,GATEWAY MEDICAL URGENT CARE,540-775-8009,11131 JOURNAL PARKWAY, ,KING GEORGE,VA,22485, ,KING GEORGE,51099,"FROM THE INTERSECTION OF VA-205 AND KINGS HWY, GO NORTH ON KINGS HWY BETWEEN .3 AND .4 MILES, THEN SW ON JOURNAL PARKWAY FOR .1 MILES, LOCATED ON SOUTHWEST END OF JOURNAL PARKWAY.", , , ,2009-02-09T00:00:00.000Z,PHONE,2009-02-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING", ,TGS,2008Q1,ONENTITY,YES,TGS, ,-77.17022384125659,38.26023102943935
-84.6446623,39.3563558,3955,3145,10844504,ROSS URGENT CARE PLUS,513-856-5944,2449 ROSS MILLVILLE ROAD, ,HAMILTON,OH,45013, ,BUTLER,39017,ON THE SW SIDE OF ROSS MILLVILLE RD BETWEEN .2 AND .3 MI SE OF HAMILTON NEW LONDON RD, , , ,2009-01-27T00:00:00.000Z,PHONE,2009-01-27T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",107237973,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-84.64466228783368,39.356355810772925
-81.3204991,29.8629669,3956,3146,11241418,HEALING ARTS URGENT CARE,904-823-3401,120 HEALTH PARK BOULEVARD, ,SAINT AUGUSTINE,FL,32086,3701,ST JOHNS,12109,ON THE N SIDE OF HEALTH PARK BLVD LESS BETWEEN .1 AND .2 MI E OF US-1, , , ,2009-02-03T00:00:00.000Z,PHONE,2009-02-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",42731954,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-81.32049906238115,29.86296683515218
-74.4824444,40.8186809,3957,3147,10844016,FASTER URGENT CARE,862-242-8053,130 SPEEDWELL AVENUE, ,MORRIS PLAINS,NJ,07950,2315,MORRIS,34027,ON THE WEST SIDE OF SPEEDWELL AVE BETWEEN MILL RD AND SANDER ST, , , ,2009-01-20T00:00:00.000Z,PHONE,2009-01-20T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21784336,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-74.48244437780511,40.81868091219525
-73.1117587,40.8139386,3958,3148,10993705,WALK IN MEDICAL CENTER,631-588-7007,299 RONKONKOMA AVENUE, ,RONKONKOMA,NY,11779,5456,SUFFOLK,36103,LOCATED AT THE NORTHEAST CORNER OF RONKONKOMA AVENUE AND EXPRESSWAY DRIVE NORTH., , , ,2009-01-27T00:00:00.000Z,PHONE,2009-01-27T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21575161,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-73.11175862266163,40.813938599087976
-72.4783262,41.0217932,3960,3150,10993707,STAT HEALTH,631-734-8363,32645 MAIN ROAD,UNIT 3 AND 4,CUTCHOGUE,NY,11935,1364,SUFFOLK,36103,LOCATED ON THE NORTHWEST SIDE OF MAIN ROAD LESS THAN .1 MILE SOUTH OF COX LANE., , , ,2009-01-27T00:00:00.000Z,PHONE,2009-01-27T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",16780636,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-72.47832629712025,41.02179320189566
-79.7682769,34.1541439,3961,3151,11513281,DOCTORS CARE - SOUTH IRBY,843-662-9945,2200 SOUTH IRBY STREET, ,FLORENCE,SC,29505,3423,FLORENCE,45041,ON THE E SIDE OF S IRBY ST BETWEEN FRANK MONROE DR AND HUTCHINSON AVE, , , ,2009-02-17T00:00:00.000Z,PHONE,2009-02-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102080940,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-79.76827687577656,34.15414386035178
-84.3289703,39.857223,3962,3152,11513649,HOMETOWN URGENT CARE - ENGLEWOOD,937-836-4000,210 SMITH DRIVE, ,CLAYTON,OH,45315,8704,MONTGOMERY,39113,"ON THE SOUTH SIDE OF SMITH DRIVE, APPROX. .1 MILES EAST OF HOKE ROAD", , , ,2009-02-18T00:00:00.000Z,PHONE,2009-02-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",46824762,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-84.32897030943161,39.857222972962745
-84.225196,39.6311256,3963,3153,11513648,HOMETOWN URGENT CARE - DAYTON MALL,937-438-8711,8210 SPRINGBORO PIKE, ,MIAMISBURG,OH,45342,3705,MONTGOMERY,39113,"ON THE EAST SIDE OF SPRINGBORO PIKE, LESS THAN .1 MILES NORTH OF KINGSRIDGE DRIVE", , , ,2009-02-18T00:00:00.000Z,PHONE,2009-02-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",46810066,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-84.22519597821116,39.631125661121246
-73.9952506,40.9372303,3964,3154,10421953,HEALTHNET MEDICAL GROUP,201-387-7055,40 WASHINGTON AVENUE, ,DUMONT,NJ,07628,3697,BERGEN,34003,LOCATED ON THE NORTHWEST SIDE OF SHADYSIDE AVE AND WASHINGTON AVE, , , ,2009-01-06T00:00:00.000Z,PHONE,2009-01-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21844163,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2591,-73.99525061322453,40.93723035999403
-74.5258198,40.8722255,3965,3155,10993627,URGENT MEDICAL CARE CENTER - MORRIS,973-537-1400,3175 STATE ROUTE 10,SUITE 500,DENVILLE,NJ,07834,3520,MORRIS,34027,BETWEEN .30 AND .40 MILES EAST OF FRANKLIN RD ON THE SOUTH SIDE OF ROUTE 10, , , ,2009-01-22T00:00:00.000Z,PHONE,2009-01-22T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",119977082,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-74.52581972060295,40.8722255161955
-74.1800101,40.721318,3966,3156,10844018,CONCENTRA URGENT CARE - NEWARK,973-643-4969,375 MCCARTER HIGHWAY, ,NEWARK,NJ,07114,2562,ESSEX,34013,SE CORNER OF THE INTERSECTION OF MURRAY ST AND BROAD ST., , , ,2009-01-21T00:00:00.000Z,PHONE,2009-01-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",112594043,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-74.18001022299273,40.72131806637657
-74.339824,40.5179311,3967,3157,10844013,CONCENTRA URGENT CARE - EDISON,732-225-5454,135 RARITAN CENTER PARKWAY, ,EDISON,NJ,08837,3625,MIDDLESEX,34023,LOCATED ON THE WEST SIDE OF RARITAN CENTER PARKWAY .20 MILES SOUTH OF THE INTERSECTION OF FIELDCREST AVENUE AND RARITAN CENTER PARKWAY., , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",108385297,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-74.33982394771635,40.51793118577649
-74.1024832,40.3933789,3968,3158,10421945,EMERGENCY MEDICAL OFFICES MEDICAL CARE,732-957-0707,2 KINGS HIGHWAY, ,MIDDLETOWN,NJ,07748,3509,MONMOUTH,34025,LOCATED ON THE SOUTHWEST CORNER OF KINGS HWY AND RT-35, , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21905034,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2562,-74.10248315067622,40.39337895397642
-81.9567823,28.0556848,3969,3159,10843362,JAY CARE WALK-IN CLINIC,863-687-9527,135 EAST 1ST STREET, ,LAKELAND,FL,33805, ,POLK,12105,LOCATED ON THE SOUTHEAST CORNER OF E 1ST ST AND N FLORDIA AVE., , , ,2009-01-05T00:00:00.000Z,PHONE,2009-01-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",117114678,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,-81.9567824087805,28.055684842882044
-82.5767661,40.7716362,3970,3160,10197263,MEDCENTRAL RAPID RESPONSE,419-526-8111,1750 WEST 4TH STREET, ,MANSFIELD,OH,44906,1770,RICHLAND,39139,"LOC ON THE NORTH SIDE OF W 4TH ST, APPR .1 MILES WEST OF LINDAIRE LN E.", , , ,2009-01-29T00:00:00.000Z,PHONE,2009-01-29T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",706940895,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,-82.576765971172,40.77163613939723
